,date,region,region_code,touDivNm,visitors
36262,20230314,단양군,43800,현지인(a),18116.0
36263,20230314,단양군,43800,외지인(b),12897.5
36264,20230314,천안시 동남구,44131,현지인(a),139146.0
36265,20230314,천안시 동남구,44131,외지인(b),136759.0
36266,20230314,천안시 서북구,44133,현지인(a),142362.5
36267,20230314,천안시 서북구,44133,외지인(b),117096.0
36268,20230314,공주시,44150,현지인(a),52661.0
36269,20230314,공주시,44150,외지인(b),60280.5
36270,20230314,보령시,44180,현지인(a),79639.0
36271,20230314,보령시,44180,외지인(b),29130.5
36272,20230314,아산시,44200,현지인(a),188422.5
36273,20230314,아산시,44200,외지인(b),109396.0
36274,20230314,서산시,44210,현지인(a),110498.5
36275,20230314,서산시,44210,외지인(b),44726.5
36276,20230314,논산시,44230,현지인(a),78351.0
36277,20230314,논산시,44230,외지인(b),44464.0
36278,20230314,계룡시,44250,현지인(a),27874.0
36279,20230314,계룡시,44250,외지인(b),13352.5
36280,20230314,당진시,44270,현지인(a),121702.0
36281,20230314,당진시,44270,외지인(b),52083.5
36282,20230314,금산군,44710,현지인(a),39357.5
36283,20230314,금산군,44710,외지인(b),22795.5
36284,20230314,부여군,44760,현지인(a),53098.5
36285,20230314,부여군,44760,외지인(b),20510.0
36286,20230314,서천군,44770,현지인(a),36557.5
36287,20230314,서천군,44770,외지인(b),20408.5
36288,20230314,청양군,44790,현지인(a),18697.0
36289,20230314,청양군,44790,외지인(b),10930.5
36290,20230314,홍성군,44800,현지인(a),58639.0
36291,20230314,홍성군,44800,외지인(b),33404.0
36292,20230314,예산군,44810,현지인(a),52699.5
36293,20230314,예산군,44810,외지인(b),34373.5
36294,20230314,태안군,44825,현지인(a),56511.0
36295,20230314,태안군,44825,외지인(b),26313.0
36296,20230314,목포시,46110,현지인(a),179693.5
36297,20230314,목포시,46110,외지인(b),61565.0
36298,20230314,여수시,46130,현지인(a),162785.0
36299,20230314,여수시,46130,외지인(b),59237.5
36300,20230314,순천시,46150,현지인(a),176225.0
36301,20230314,순천시,46150,외지인(b),67284.0
36302,20230314,나주시,46170,현지인(a),77483.0
36303,20230314,나주시,46170,외지인(b),44926.0
36304,20230314,광양시,46230,현지인(a),85081.5
36305,20230314,광양시,46230,외지인(b),64914.5
36306,20230314,담양군,46710,현지인(a),27961.5
36307,20230314,담양군,46710,외지인(b),31976.0
36308,20230314,곡성군,46720,현지인(a),15484.0
36309,20230314,곡성군,46720,외지인(b),12838.0
36310,20230314,구례군,46730,현지인(a),15008.0
36311,20230314,구례군,46730,외지인(b),37814.0
36312,20230314,고흥군,46770,현지인(a),30068.5
36313,20230314,고흥군,46770,외지인(b),13405.0
36314,20230314,보성군,46780,현지인(a),22281.0
36315,20230314,보성군,46780,외지인(b),15998.5
36316,20230314,화순군,46790,현지인(a),43351.0
36317,20230314,화순군,46790,외지인(b),30975.0
36318,20230314,장흥군,46800,현지인(a),26964.0
36319,20230314,장흥군,46800,외지인(b),11770.5
36320,20230314,강진군,46810,현지인(a),24213.0
36321,20230314,강진군,46810,외지인(b),13307.0
36322,20230314,해남군,46820,현지인(a),35836.5
36323,20230314,해남군,46820,외지인(b),21399.0
36324,20230314,영암군,46830,현지인(a),38920.0
36325,20230314,영암군,46830,외지인(b),26411.0
36326,20230314,무안군,46840,현지인(a),57298.5
36327,20230314,무안군,46840,외지인(b),44744.0
36328,20230314,함평군,46860,현지인(a),13870.5
36329,20230314,함평군,46860,외지인(b),14378.0
36330,20230314,영광군,46870,현지인(a),35066.5
36331,20230314,영광군,46870,외지인(b),15340.5
36332,20230314,장성군,46880,현지인(a),24766.0
36333,20230314,장성군,46880,외지인(b),26537.0
36334,20230314,완도군,46890,현지인(a),34226.5
36335,20230314,완도군,46890,외지인(b),13874.0
36336,20230314,진도군,46900,현지인(a),17076.5
36337,20230314,진도군,46900,외지인(b),10188.5
36338,20230314,신안군,46910,현지인(a),16985.5
36339,20230314,신안군,46910,외지인(b),13615.0
36340,20230314,포항시 남구,47111,현지인(a),139678.0
36341,20230314,포항시 남구,47111,외지인(b),74735.5
36342,20230314,포항시 북구,47113,현지인(a),178832.5
36343,20230314,포항시 북구,47113,외지인(b),71106.0
36344,20230314,경주시,47130,현지인(a),181559.0
36345,20230314,경주시,47130,외지인(b),89316.5
36346,20230314,김천시,47150,현지인(a),82831.0
36347,20230314,김천시,47150,외지인(b),32028.5
36348,20230314,안동시,47170,현지인(a),126966.0
36349,20230314,안동시,47170,외지인(b),42448.0
36350,20230314,구미시,47190,현지인(a),220675.0
36351,20230314,구미시,47190,외지인(b),71365.0
36352,20230314,영주시,47210,현지인(a),73167.5
36353,20230314,영주시,47210,외지인(b),20111.0
36354,20230314,영천시,47230,현지인(a),52948.0
36355,20230314,영천시,47230,외지인(b),31069.5
36356,20230314,상주시,47250,현지인(a),60361.0
36357,20230314,상주시,47250,외지인(b),30803.5
36358,20230314,문경시,47280,현지인(a),37292.5
36359,20230314,문경시,47280,외지인(b),21140.0
36360,20230314,경산시,47290,현지인(a),171440.5
36361,20230314,경산시,47290,외지인(b),114737.0
36362,20230314,의성군,47730,현지인(a),30089.5
36363,20230314,의성군,47730,외지인(b),15687.0
36364,20230314,청송군,47750,현지인(a),17846.5
36365,20230314,청송군,47750,외지인(b),9611.0
36366,20230314,영양군,47760,현지인(a),9957.5
36367,20230314,영양군,47760,외지인(b),3902.5
36368,20230314,영덕군,47770,현지인(a),27209.0
36369,20230314,영덕군,47770,외지인(b),17570.0
36370,20230314,청도군,47820,현지인(a),23856.0
36371,20230314,청도군,47820,외지인(b),20286.0
36372,20230314,고령군,47830,현지인(a),16236.5
36373,20230314,고령군,47830,외지인(b),17290.0
36374,20230314,성주군,47840,현지인(a),27037.5
36375,20230314,성주군,47840,외지인(b),17115.0
36376,20230314,칠곡군,47850,현지인(a),53420.5
36377,20230314,칠곡군,47850,외지인(b),51096.5
36378,20230314,예천군,47900,현지인(a),34874.0
36379,20230314,예천군,47900,외지인(b),16219.0
36380,20230314,봉화군,47920,현지인(a),14213.5
36381,20230314,봉화군,47920,외지인(b),8848.0
36382,20230314,울진군,47930,현지인(a),36134.0
36383,20230314,울진군,47930,외지인(b),15526.0
36384,20230314,울릉군,47940,현지인(a),6286.0
36385,20230314,울릉군,47940,외지인(b),3619.0
36386,20230314,창원시 의창구,48121,현지인(a),126549.5
36387,20230314,창원시 의창구,48121,외지인(b),91045.5
36388,20230314,창원시 성산구,48123,현지인(a),168318.5
36389,20230314,창원시 성산구,48123,외지인(b),85463.0
36390,20230314,창원시 마산합포구,48125,현지인(a),108822.0
36391,20230314,창원시 마산합포구,48125,외지인(b),65604.0
36392,20230314,창원시 마산회원구,48127,현지인(a),103026.0
36393,20230314,창원시 마산회원구,48127,외지인(b),57137.5
36394,20230314,창원시 진해구,48129,현지인(a),94867.5
36395,20230314,창원시 진해구,48129,외지인(b),50991.5
36396,20230314,진주시,48170,현지인(a),180964.0
36397,20230314,진주시,48170,외지인(b),63248.5
36398,20230314,통영시,48220,현지인(a),78750.0
36399,20230314,통영시,48220,외지인(b),30604.0
36400,20230314,사천시,48240,현지인(a),63521.5
36401,20230314,사천시,48240,외지인(b),37467.5
36402,20230314,김해시,48250,현지인(a),306246.5
36403,20230314,김해시,48250,외지인(b),110701.5
36404,20230314,밀양시,48270,현지인(a),64487.5
36405,20230314,밀양시,48270,외지인(b),33400.5
36406,20230314,거제시,48310,현지인(a),239337.0
36407,20230314,거제시,48310,외지인(b),45265.5
36408,20230314,양산시,48330,현지인(a),208110.0
36409,20230314,양산시,48330,외지인(b),92823.5
36410,20230314,의령군,48720,현지인(a),16369.5
36411,20230314,의령군,48720,외지인(b),9040.5
36412,20230314,함안군,48730,현지인(a),40579.0
36413,20230314,함안군,48730,외지인(b),26369.0
36414,20230314,창녕군,48740,현지인(a),32984.0
36415,20230314,창녕군,48740,외지인(b),20013.0
36416,20230314,고성군,48820,현지인(a),29466.5
36417,20230314,고성군,48820,외지인(b),19523.0
36418,20230314,남해군,48840,현지인(a),25623.5
36419,20230314,남해군,48840,외지인(b),14658.0
36420,20230314,하동군,48850,현지인(a),19169.5
36421,20230314,하동군,48850,외지인(b),40526.5
36422,20230314,산청군,48860,현지인(a),17538.5
36423,20230314,산청군,48860,외지인(b),11798.5
36424,20230314,함양군,48870,현지인(a),23768.5
36425,20230314,함양군,48870,외지인(b),10734.5
36426,20230314,거창군,48880,현지인(a),37985.5
36427,20230314,거창군,48880,외지인(b),13244.0
36428,20230314,합천군,48890,현지인(a),24458.0
36429,20230314,합천군,48890,외지인(b),11354.0
36430,20230314,제주시,50110,현지인(a),475009.5
36431,20230314,제주시,50110,외지인(b),160856.5
36432,20230314,서귀포시,50130,현지인(a),151718.0
36433,20230314,서귀포시,50130,외지인(b),116039.0
36434,20230314,춘천시,51110,현지인(a),223506.5
36435,20230314,춘천시,51110,외지인(b),90328.0
36436,20230314,원주시,51130,현지인(a),244366.5
36437,20230314,원주시,51130,외지인(b),98171.5
36438,20230314,강릉시,51150,현지인(a),178286.5
36439,20230314,강릉시,51150,외지인(b),77679.0
36440,20230314,동해시,51170,현지인(a),64102.5
36441,20230314,동해시,51170,외지인(b),24034.5
36442,20230314,태백시,51190,현지인(a),31545.5
36443,20230314,태백시,51190,외지인(b),10447.5
36444,20230314,속초시,51210,현지인(a),65226.0
36445,20230314,속초시,51210,외지인(b),37061.5
36446,20230314,삼척시,51230,현지인(a),42605.5
36447,20230314,삼척시,51230,외지인(b),26369.0
36448,20230314,홍천군,51720,현지인(a),40407.5
36449,20230314,홍천군,51720,외지인(b),25672.5
36450,20230314,횡성군,51730,현지인(a),25739.0
36451,20230314,횡성군,51730,외지인(b),17188.5
36452,20230314,영월군,51750,현지인(a),20111.0
36453,20230314,영월군,51750,외지인(b),12855.5
36454,20230314,평창군,51760,현지인(a),31622.5
36455,20230314,평창군,51760,외지인(b),19943.0
36456,20230314,정선군,51770,현지인(a),26446.0
36457,20230314,정선군,51770,외지인(b),15197.0
36458,20230314,철원군,51780,현지인(a),28266.0
36459,20230314,철원군,51780,외지인(b),14798.0
36460,20230314,화천군,51790,현지인(a),17017.0
36461,20230314,화천군,51790,외지인(b),9681.0
36462,20230314,양구군,51800,현지인(a),17125.5
36463,20230314,양구군,51800,외지인(b),6562.5
36464,20230314,인제군,51810,현지인(a),23782.5
36465,20230314,인제군,51810,외지인(b),13660.5
36466,20230314,고성군,51820,현지인(a),23646.0
36467,20230314,고성군,51820,외지인(b),19887.0
36468,20230314,양양군,51830,현지인(a),30054.5
36469,20230314,양양군,51830,외지인(b),25994.5
36470,20230314,전주시 완산구,52111,현지인(a),228105.5
36471,20230314,전주시 완산구,52111,외지인(b),101906.0
36472,20230314,전주시 덕진구,52113,현지인(a),192433.5
36473,20230314,전주시 덕진구,52113,외지인(b),107894.5
36474,20230314,군산시,52130,현지인(a),208635.0
36475,20230314,군산시,52130,외지인(b),59129.0
36476,20230314,익산시,52140,현지인(a),206818.5
36477,20230314,익산시,52140,외지인(b),68505.5
36478,20230314,정읍시,52180,현지인(a),63059.5
36479,20230314,정읍시,52180,외지인(b),24563.0
36480,20230314,남원시,52190,현지인(a),54568.5
36481,20230314,남원시,52190,외지인(b),25221.0
36482,20230314,김제시,52210,현지인(a),45223.5
36483,20230314,김제시,52210,외지인(b),29158.5
36484,20230314,완주군,52710,현지인(a),41534.5
36485,20230314,완주군,52710,외지인(b),55247.5
36486,20230314,진안군,52720,현지인(a),10920.0
36487,20230314,진안군,52720,외지인(b),9453.5
36488,20230314,무주군,52730,현지인(a),13853.0
36489,20230314,무주군,52730,외지인(b),10199.0
36490,20230314,장수군,52740,현지인(a),11469.5
36491,20230314,장수군,52740,외지인(b),6128.5
36492,20230314,임실군,52750,현지인(a),10934.0
36493,20230314,임실군,52750,외지인(b),19341.0
36494,20230314,순창군,52770,현지인(a),12414.5
36495,20230314,순창군,52770,외지인(b),10556.0
36496,20230314,고창군,52790,현지인(a),34363.0
36497,20230314,고창군,52790,외지인(b),19369.0
36498,20230314,부안군,52800,현지인(a),34461.0
36499,20230314,부안군,52800,외지인(b),16509.5
36500,20230315,종로구,11110,현지인(a),174706.0
36501,20230315,종로구,11110,외지인(b),393687.0
36502,20230315,중구,11140,현지인(a),183631.0
36503,20230315,중구,11140,외지인(b),403900.0
36504,20230315,용산구,11170,현지인(a),179270.0
36505,20230315,용산구,11170,외지인(b),246536.5
36506,20230315,성동구,11200,현지인(a),188902.0
36507,20230315,성동구,11200,외지인(b),178496.5
36508,20230315,광진구,11215,현지인(a),224098.0
36509,20230315,광진구,11215,외지인(b),189591.5
36510,20230315,동대문구,11230,현지인(a),199482.5
36511,20230315,동대문구,11230,외지인(b),174401.5
36512,20230315,중랑구,11260,현지인(a),201050.5
36513,20230315,중랑구,11260,외지인(b),91973.0
36514,20230315,성북구,11290,현지인(a),250029.5
36515,20230315,성북구,11290,외지인(b),180288.5
36516,20230315,강북구,11305,현지인(a),155130.5
36517,20230315,강북구,11305,외지인(b),83891.5
36518,20230315,도봉구,11320,현지인(a),138131.0
36519,20230315,도봉구,11320,외지인(b),86856.0
36520,20230315,노원구,11350,현지인(a),310611.0
36521,20230315,노원구,11350,외지인(b),169312.5
36522,20230315,은평구,11380,현지인(a),237433.0
36523,20230315,은평구,11380,외지인(b),100149.0
36524,20230315,서대문구,11410,현지인(a),202650.0
36525,20230315,서대문구,11410,외지인(b),272352.5
36526,20230315,마포구,11440,현지인(a),286671.0
36527,20230315,마포구,11440,외지인(b),302970.5
36528,20230315,양천구,11470,현지인(a),179816.0
36529,20230315,양천구,11470,외지인(b),100380.0
36530,20230315,강서구,11500,현지인(a),278754.0
36531,20230315,강서구,11500,외지인(b),199916.5
36532,20230315,구로구,11530,현지인(a),219023.0
36533,20230315,구로구,11530,외지인(b),169624.0
36534,20230315,금천구,11545,현지인(a),110222.0
36535,20230315,금천구,11545,외지인(b),83650.0
36536,20230315,영등포구,11560,현지인(a),313330.5
36537,20230315,영등포구,11560,외지인(b),272783.0
36538,20230315,동작구,11590,현지인(a),197456.0
36539,20230315,동작구,11590,외지인(b),172445.0
36540,20230315,관악구,11620,현지인(a),240292.5
36541,20230315,관악구,11620,외지인(b),168616.0
36542,20230315,서초구,11650,현지인(a),362309.5
36543,20230315,서초구,11650,외지인(b),455899.5
36544,20230315,강남구,11680,현지인(a),586418.0
36545,20230315,강남구,11680,외지인(b),633409.0
36546,20230315,송파구,11710,현지인(a),452368.0
36547,20230315,송파구,11710,외지인(b),298655.0
36548,20230315,강동구,11740,현지인(a),300328.0
36549,20230315,강동구,11740,외지인(b),134291.5
36550,20230315,중구,26110,현지인(a),42868.0
36551,20230315,중구,26110,외지인(b),101069.5
36552,20230315,서구,26140,현지인(a),57403.5
36553,20230315,서구,26140,외지인(b),60970.0
36554,20230315,동구,26170,현지인(a),51576.0
36555,20230315,동구,26170,외지인(b),80045.0
36556,20230315,영도구,26200,현지인(a),63994.0
36557,20230315,영도구,26200,외지인(b),47071.5
36558,20230315,부산진구,26230,현지인(a),220346.0
36559,20230315,부산진구,26230,외지인(b),187694.5
36560,20230315,동래구,26260,현지인(a),144833.5
36561,20230315,동래구,26260,외지인(b),96624.5
36562,20230315,남구,26290,현지인(a),148858.5
36563,20230315,남구,26290,외지인(b),95144.0
36564,20230315,북구,26320,현지인(a),152939.5
36565,20230315,북구,26320,외지인(b),59657.5
36566,20230315,해운대구,26350,현지인(a),244741.0
36567,20230315,해운대구,26350,외지인(b),141130.5
36568,20230315,사하구,26380,현지인(a),155820.0
36569,20230315,사하구,26380,외지인(b),67018.0
36570,20230315,금정구,26410,현지인(a),129731.0
36571,20230315,금정구,26410,외지인(b),94423.0
36572,20230315,강서구,26440,현지인(a),88889.5
36573,20230315,강서구,26440,외지인(b),102301.5
36574,20230315,연제구,26470,현지인(a),97804.0
36575,20230315,연제구,26470,외지인(b),76695.5
36576,20230315,수영구,26500,현지인(a),100355.5
36577,20230315,수영구,26500,외지인(b),87381.0
36578,20230315,사상구,26530,현지인(a),100695.0
36579,20230315,사상구,26530,외지인(b),84017.5
36580,20230315,기장군,26710,현지인(a),100026.5
36581,20230315,기장군,26710,외지인(b),84189.0
36582,20230315,중구,27110,현지인(a),74347.0
36583,20230315,중구,27110,외지인(b),165634.0
36584,20230315,동구,27140,현지인(a),200375.0
36585,20230315,동구,27140,외지인(b),137574.5
36586,20230315,서구,27170,현지인(a),69436.5
36587,20230315,서구,27170,외지인(b),56126.0
36588,20230315,남구,27200,현지인(a),79082.5
36589,20230315,남구,27200,외지인(b),81263.0
36590,20230315,북구,27230,현지인(a),280455.0
36591,20230315,북구,27230,외지인(b),137609.5
36592,20230315,수성구,27260,현지인(a),261278.5
36593,20230315,수성구,27260,외지인(b),124404.0
36594,20230315,달서구,27290,현지인(a),334138.0
36595,20230315,달서구,27290,외지인(b),159456.5
36596,20230315,달성군,27710,현지인(a),137998.0
36597,20230315,달성군,27710,외지인(b),75173.0
36598,20230315,군위군,27720,현지인(a),11105.5
36599,20230315,군위군,27720,외지인(b),14035.0
36600,20230315,중구,28110,현지인(a),111583.5
36601,20230315,중구,28110,외지인(b),157776.5
36602,20230315,동구,28140,현지인(a),25900.0
36603,20230315,동구,28140,외지인(b),31377.5
36604,20230315,미추홀구,28177,현지인(a),206094.0
36605,20230315,미추홀구,28177,외지인(b),129097.5
36606,20230315,연수구,28185,현지인(a),184873.5
36607,20230315,연수구,28185,외지인(b),125006.0
36608,20230315,남동구,28200,현지인(a),248979.5
36609,20230315,남동구,28200,외지인(b),136090.5
36610,20230315,부평구,28237,현지인(a),237562.5
36611,20230315,부평구,28237,외지인(b),124911.5
36612,20230315,계양구,28245,현지인(a),137147.5
36613,20230315,계양구,28245,외지인(b),72754.5
36614,20230315,서구,28260,현지인(a),355470.5
36615,20230315,서구,28260,외지인(b),149338.0
36616,20230315,강화군,28710,현지인(a),51716.0
36617,20230315,강화군,28710,외지인(b),28980.0
36618,20230315,옹진군,28720,현지인(a),11326.0
36619,20230315,옹진군,28720,외지인(b),10307.5
36620,20230315,동구,29110,현지인(a),75190.5
36621,20230315,동구,29110,외지인(b),105238.0
36622,20230315,서구,29140,현지인(a),186021.5
36623,20230315,서구,29140,외지인(b),125576.5
36624,20230315,남구,29155,현지인(a),107215.5
36625,20230315,남구,29155,외지인(b),64662.5
36626,20230315,북구,29170,현지인(a),263480.0
36627,20230315,북구,29170,외지인(b),139629.0
36628,20230315,광산구,29200,현지인(a),252458.5
36629,20230315,광산구,29200,외지인(b),122101.0
36630,20230315,동구,30110,현지인(a),114352.0
36631,20230315,동구,30110,외지인(b),103845.0
36632,20230315,중구,30140,현지인(a),131901.0
36633,20230315,중구,30140,외지인(b),102413.5
36634,20230315,서구,30170,현지인(a),291550.0
36635,20230315,서구,30170,외지인(b),160468.0
36636,20230315,유성구,30200,현지인(a),253424.5
36637,20230315,유성구,30200,외지인(b),165998.0
36638,20230315,대덕구,30230,현지인(a),91112.0
36639,20230315,대덕구,30230,외지인(b),69247.5
36640,20230315,중구,31110,현지인(a),118786.5
36641,20230315,중구,31110,외지인(b),67553.5
36642,20230315,남구,31140,현지인(a),211253.0
36643,20230315,남구,31140,외지인(b),123154.5
36644,20230315,동구,31170,현지인(a),95851.0
36645,20230315,동구,31170,외지인(b),35262.5
36646,20230315,북구,31200,현지인(a),118986.0
36647,20230315,북구,31200,외지인(b),57711.5
36648,20230315,울주군,31710,현지인(a),135303.0
36649,20230315,울주군,31710,외지인(b),86047.5
36650,20230315,세종특별자치시,36110,현지인(a),208733.0
36651,20230315,세종특별자치시,36110,외지인(b),93086.0
36652,20230315,수원시 장안구,41111,현지인(a),147812.0
36653,20230315,수원시 장안구,41111,외지인(b),105983.5
36654,20230315,수원시 권선구,41113,현지인(a),170506.0
36655,20230315,수원시 권선구,41113,외지인(b),108836.0
36656,20230315,수원시 팔달구,41115,현지인(a),120207.5
36657,20230315,수원시 팔달구,41115,외지인(b),163978.5
36658,20230315,수원시 영통구,41117,현지인(a),213948.0
36659,20230315,수원시 영통구,41117,외지인(b),182735.0
36660,20230315,성남시 수정구,41131,현지인(a),130602.5
36661,20230315,성남시 수정구,41131,외지인(b),129720.5
36662,20230315,성남시 중원구,41133,현지인(a),108325.0
36663,20230315,성남시 중원구,41133,외지인(b),81602.5
36664,20230315,성남시 분당구,41135,현지인(a),413017.5
36665,20230315,성남시 분당구,41135,외지인(b),242623.5
36666,20230315,의정부시,41150,현지인(a),272741.0
36667,20230315,의정부시,41150,외지인(b),107978.5
36668,20230315,안양시 만안구,41171,현지인(a),123830.0
36669,20230315,안양시 만안구,41171,외지인(b),86422.0
36670,20230315,안양시 동안구,41173,현지인(a),188986.0
36671,20230315,안양시 동안구,41173,외지인(b),115675.0
36672,20230315,부천시,41190,현지인(a),508872.0
36673,20230315,부천시,41190,외지인(b),196843.5
36674,20230315,광명시,41210,현지인(a),146636.0
36675,20230315,광명시,41210,외지인(b),100149.0
36676,20230315,평택시,41220,현지인(a),348960.5
36677,20230315,평택시,41220,외지인(b),135432.5
36678,20230315,동두천시,41250,현지인(a),51803.5
36679,20230315,동두천시,41250,외지인(b),23600.5
36680,20230315,안산시 상록구,41271,현지인(a),148463.0
36681,20230315,안산시 상록구,41271,외지인(b),82852.0
36682,20230315,안산시 단원구,41273,현지인(a),202695.5
36683,20230315,안산시 단원구,41273,외지인(b),131943.0
36684,20230315,고양시 덕양구,41281,현지인(a),277641.0
36685,20230315,고양시 덕양구,41281,외지인(b),159922.0
36686,20230315,고양시 일산동구,41285,현지인(a),212681.0
36687,20230315,고양시 일산동구,41285,외지인(b),161994.0
36688,20230315,고양시 일산서구,41287,현지인(a),167006.0
36689,20230315,고양시 일산서구,41287,외지인(b),109462.5
36690,20230315,과천시,41290,현지인(a),63696.5
36691,20230315,과천시,41290,외지인(b),46627.0
36692,20230315,구리시,41310,현지인(a),138376.0
36693,20230315,구리시,41310,외지인(b),110505.5
36694,20230315,남양주시,41360,현지인(a),413353.5
36695,20230315,남양주시,41360,외지인(b),173096.0
36696,20230315,오산시,41370,현지인(a),131005.0
36697,20230315,오산시,41370,외지인(b),81805.5
36698,20230315,시흥시,41390,현지인(a),233156.0
36699,20230315,시흥시,41390,외지인(b),135597.0
36700,20230315,군포시,41410,현지인(a),159705.0
36701,20230315,군포시,41410,외지인(b),71085.0
36702,20230315,의왕시,41430,현지인(a),76660.5
36703,20230315,의왕시,41430,외지인(b),70535.5
36704,20230315,하남시,41450,현지인(a),196861.0
36705,20230315,하남시,41450,외지인(b),130305.0
36706,20230315,용인시 처인구,41461,현지인(a),162155.0
36707,20230315,용인시 처인구,41461,외지인(b),129699.5
36708,20230315,용인시 기흥구,41463,현지인(a),260260.0
36709,20230315,용인시 기흥구,41463,외지인(b),165263.0
36710,20230315,용인시 수지구,41465,현지인(a),187187.0
36711,20230315,용인시 수지구,41465,외지인(b),97898.5
36712,20230315,파주시,41480,현지인(a),249473.0
36713,20230315,파주시,41480,외지인(b),128040.5
36714,20230315,이천시,41500,현지인(a),135208.5
36715,20230315,이천시,41500,외지인(b),92477.0
36716,20230315,안성시,41550,현지인(a),120547.0
36717,20230315,안성시,41550,외지인(b),96344.5
36718,20230315,김포시,41570,현지인(a),311258.5
36719,20230315,김포시,41570,외지인(b),127827.0
36720,20230315,화성시,41590,현지인(a),510818.0
36721,20230315,화성시,41590,외지인(b),283192.0
36722,20230315,광주시,41610,현지인(a),216139.0
36723,20230315,광주시,41610,외지인(b),102123.0
36724,20230315,양주시,41630,현지인(a),145229.0
36725,20230315,양주시,41630,외지인(b),85886.5
36726,20230315,포천시,41650,현지인(a),95487.0
36727,20230315,포천시,41650,외지인(b),67994.5
36728,20230315,여주시,41670,현지인(a),81879.0
36729,20230315,여주시,41670,외지인(b),58222.5
36730,20230315,연천군,41800,현지인(a),28392.0
36731,20230315,연천군,41800,외지인(b),19834.5
36732,20230315,가평군,41820,현지인(a),43746.5
36733,20230315,가평군,41820,외지인(b),39497.5
36734,20230315,양평군,41830,현지인(a),79310.0
36735,20230315,양평군,41830,외지인(b),58278.5
36736,20230315,청주시 상당구,43111,현지인(a),103306.0
36737,20230315,청주시 상당구,43111,외지인(b),77224.0
36738,20230315,청주시 서원구,43112,현지인(a),103971.0
36739,20230315,청주시 서원구,43112,외지인(b),90139.0
36740,20230315,청주시 흥덕구,43113,현지인(a),135975.0
36741,20230315,청주시 흥덕구,43113,외지인(b),106239.0
36742,20230315,청주시 청원구,43114,현지인(a),102882.5
36743,20230315,청주시 청원구,43114,외지인(b),77003.5
36744,20230315,충주시,43130,현지인(a),163842.0
36745,20230315,충주시,43130,외지인(b),62863.5
36746,20230315,제천시,43150,현지인(a),68421.5
36747,20230315,제천시,43150,외지인(b),33859.0
36748,20230315,보은군,43720,현지인(a),19292.0
36749,20230315,보은군,43720,외지인(b),12876.5
36750,20230315,옥천군,43730,현지인(a),37278.5
36751,20230315,옥천군,43730,외지인(b),24230.5
36752,20230315,영동군,43740,현지인(a),32900.0
36753,20230315,영동군,43740,외지인(b),15204.0
36754,20230315,증평군,43745,현지인(a),27121.5
36755,20230315,증평군,43745,외지인(b),14525.0
36756,20230315,진천군,43750,현지인(a),49549.5
36757,20230315,진천군,43750,외지인(b),36508.5
36758,20230315,괴산군,43760,현지인(a),18980.5
36759,20230315,괴산군,43760,외지인(b),21696.5
36760,20230315,음성군,43770,현지인(a),68551.0
36761,20230315,음성군,43770,외지인(b),52444.0
36762,20230315,단양군,43800,현지인(a),17937.5
36763,20230315,단양군,43800,외지인(b),12470.5
36764,20230315,천안시 동남구,44131,현지인(a),140003.5
36765,20230315,천안시 동남구,44131,외지인(b),137119.5
36766,20230315,천안시 서북구,44133,현지인(a),142653.0
36767,20230315,천안시 서북구,44133,외지인(b),117344.5
36768,20230315,공주시,44150,현지인(a),52510.5
36769,20230315,공주시,44150,외지인(b),61666.5
36770,20230315,보령시,44180,현지인(a),80055.5
36771,20230315,보령시,44180,외지인(b),28539.0
36772,20230315,아산시,44200,현지인(a),188734.0
36773,20230315,아산시,44200,외지인(b),106396.5
36774,20230315,서산시,44210,현지인(a),111468.0
36775,20230315,서산시,44210,외지인(b),45244.5
36776,20230315,논산시,44230,현지인(a),78480.5
36777,20230315,논산시,44230,외지인(b),37905.0
36778,20230315,계룡시,44250,현지인(a),27748.0
36779,20230315,계룡시,44250,외지인(b),13412.0
36780,20230315,당진시,44270,현지인(a),122605.0
36781,20230315,당진시,44270,외지인(b),53242.0
36782,20230315,금산군,44710,현지인(a),39606.0
36783,20230315,금산군,44710,외지인(b),23236.5
36784,20230315,부여군,44760,현지인(a),53385.5
36785,20230315,부여군,44760,외지인(b),21595.0
36786,20230315,서천군,44770,현지인(a),36722.0
36787,20230315,서천군,44770,외지인(b),20496.0
36788,20230315,청양군,44790,현지인(a),18802.0
36789,20230315,청양군,44790,외지인(b),11042.5
36790,20230315,홍성군,44800,현지인(a),58215.5
36791,20230315,홍성군,44800,외지인(b),32014.5
36792,20230315,예산군,44810,현지인(a),53112.5
36793,20230315,예산군,44810,외지인(b),34181.0
36794,20230315,태안군,44825,현지인(a),56854.0
36795,20230315,태안군,44825,외지인(b),27741.0
36796,20230315,목포시,46110,현지인(a),181835.5
36797,20230315,목포시,46110,외지인(b),63059.5
36798,20230315,여수시,46130,현지인(a),162925.0
36799,20230315,여수시,46130,외지인(b),59395.0
36800,20230315,순천시,46150,현지인(a),176582.0
36801,20230315,순천시,46150,외지인(b),67280.5
36802,20230315,나주시,46170,현지인(a),78120.0
36803,20230315,나주시,46170,외지인(b),46560.5
36804,20230315,광양시,46230,현지인(a),85186.5
36805,20230315,광양시,46230,외지인(b),61390.0
36806,20230315,담양군,46710,현지인(a),28290.5
36807,20230315,담양군,46710,외지인(b),32718.0
